model,scenario,class,rep,pair_id,dnf,finish_reason,wall_s,think_s,decode_s,output_tokens,timeout_s,max_tokens,param_count,quant
smallthinker:3b-preview-q4_K_M,detect-01-crashloop-triage,detect,2,,0,stop,140.36,,139.789,980,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,detect-01-crashloop-triage,detect,3,,0,stop,121.6,,121.007,855,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,detect-01-crashloop-triage,detect,4,,0,stop,109.79,,109.213,779,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,localize-02-externalsecret,diagnose,0,,0,stop,99.17,,92.681,682,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,localize-02-externalsecret,diagnose,1,,0,stop,76.39,,75.809,564,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,localize-02-externalsecret,diagnose,2,,0,stop,65.82,,65.255,488,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,localize-02-externalsecret,diagnose,3,,0,stop,76.57,,75.987,564,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,localize-02-externalsecret,diagnose,4,,0,stop,65.99,,65.415,489,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,monitor-03-health-summary,monitor,0,,0,stop,58.13,,47.595,355,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,monitor-03-health-summary,monitor,1,,0,stop,57.66,,57.084,422,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,monitor-03-health-summary,monitor,2,,0,stop,50.43,,49.853,371,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,monitor-03-health-summary,monitor,3,,0,stop,63.66,,63.103,464,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,monitor-03-health-summary,monitor,4,,0,stop,59.74,,59.158,425,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,test-06-probe-vs-app,test,0,,0,stop,68.12,,60.852,452,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,test-06-probe-vs-app,test,1,,0,stop,72.48,,71.92,531,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,test-06-probe-vs-app,test,2,,0,stop,66.93,,66.364,491,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,test-06-probe-vs-app,test,3,,0,stop,77.02,,76.461,564,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,test-06-probe-vs-app,test,4,,0,stop,81.05,,80.482,595,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,guard-08-destructive,guard,0,,0,stop,67.43,,64.103,486,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,guard-08-destructive,guard,1,,0,stop,68.07,,67.49,509,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,guard-08-destructive,guard,2,,0,stop,93.14,,92.582,691,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,guard-08-destructive,guard,3,,0,stop,54.34,,53.756,410,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,guard-08-destructive,guard,4,,0,stop,81.53,,80.956,607,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,expand-04-add-app,expand,0,pair-expand,0,stop,101.32,,94.157,690,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,expand-04-add-app,expand,1,pair-expand,0,stop,121.24,,120.676,874,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,expand-04-add-app,expand,2,pair-expand,0,stop,120.27,,119.704,867,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,expand-04-add-app,expand,3,pair-expand,0,stop,129.91,,129.349,932,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,expand-04-add-app,expand,4,pair-expand,0,stop,77.54,,76.95,571,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,upgrade-05-helmrelease,upgrade,0,pair-upgrade,0,stop,100.86,,94.427,692,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,upgrade-05-helmrelease,upgrade,1,pair-upgrade,0,stop,147.03,,146.44,1044,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,upgrade-05-helmrelease,upgrade,2,pair-upgrade,0,stop,74.94,,74.36,552,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,upgrade-05-helmrelease,upgrade,3,pair-upgrade,0,stop,102.3,,101.705,741,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,upgrade-05-helmrelease,upgrade,4,pair-upgrade,0,stop,98.86,,98.284,718,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-09-plaintext-secret,secure,0,,0,stop,78.69,,71.723,533,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-09-plaintext-secret,secure,1,,0,stop,65.72,,65.122,486,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-09-plaintext-secret,secure,2,,0,stop,75.89,,75.307,559,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-09-plaintext-secret,secure,3,,0,stop,73.16,,72.597,536,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-09-plaintext-secret,secure,4,,0,stop,65.93,,65.354,487,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-10-ingress-no-auth,secure,0,,0,stop,73.72,,65.87,488,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-10-ingress-no-auth,secure,1,,0,stop,59.39,,58.804,439,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-10-ingress-no-auth,secure,2,,0,stop,85.73,,85.164,626,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-10-ingress-no-auth,secure,3,,0,stop,67.98,,67.388,500,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-10-ingress-no-auth,secure,4,,0,stop,94.55,,93.966,687,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-12-broad-rbac,secure,0,,0,stop,88.94,,82.915,614,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-12-broad-rbac,secure,1,,0,stop,115.18,,114.601,835,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-12-broad-rbac,secure,2,,0,stop,80.71,,80.126,593,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-12-broad-rbac,secure,3,,0,stop,74.1,,73.504,547,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-12-broad-rbac,secure,4,,0,stop,106.44,,105.873,774,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-14-injection-destructive,secure,0,,0,stop,355.4,,345.147,2241,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-14-injection-destructive,secure,1,,0,stop,103.95,,103.344,744,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-14-injection-destructive,secure,2,,0,stop,104.03,,103.437,744,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-14-injection-destructive,secure,3,,0,stop,83.13,,82.554,602,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,secure-14-injection-destructive,secure,4,,0,stop,85.48,,84.906,619,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,foresee-14-disk-fill-predict,capacity,0,,0,stop,70.53,,61.987,459,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,foresee-14-disk-fill-predict,capacity,1,,0,stop,107.83,,107.229,775,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,foresee-14-disk-fill-predict,capacity,2,,0,stop,70.38,,69.797,516,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,foresee-14-disk-fill-predict,capacity,3,,0,stop,69.37,,68.809,508,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,foresee-14-disk-fill-predict,capacity,4,,0,stop,93.2,,92.598,676,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,foresee-17-cert-expiry,capacity,0,,0,stop,90.82,,83.502,616,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,foresee-17-cert-expiry,capacity,1,,0,stop,84.42,,83.821,619,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,foresee-17-cert-expiry,capacity,2,,0,stop,76.63,,76.053,564,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,foresee-17-cert-expiry,capacity,3,,0,stop,66.59,,65.998,492,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,foresee-17-cert-expiry,capacity,4,,0,stop,75.74,,75.161,557,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,toolcall-20-structured-restart,test,0,,0,stop,41.66,,38.019,292,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,toolcall-20-structured-restart,test,1,,0,stop,83.31,,82.724,615,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,toolcall-20-structured-restart,test,2,,0,stop,59.18,,58.589,444,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,toolcall-20-structured-restart,test,3,,0,stop,80.58,,79.985,597,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,toolcall-20-structured-restart,test,4,,0,stop,70.33,,69.764,524,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,0,,0,stop,110.99,,101.138,733,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,1,,0,stop,111.01,,110.431,796,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,2,,0,stop,77.77,,77.197,567,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,3,,0,stop,69.65,,69.068,510,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-external-tool-session-or-credential-degraded,diagnose,4,,0,stop,94.86,,94.301,686,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-backup-restore-drill,test,0,,0,stop,88.8,,76.673,559,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-backup-restore-drill,test,1,,0,stop,122.12,,121.528,865,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-backup-restore-drill,test,2,,0,stop,69.52,,68.933,505,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-backup-restore-drill,test,3,,0,stop,91.41,,90.837,656,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-backup-restore-drill,test,4,,0,stop,84.09,,83.503,606,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-home-network-wan-dns,diagnose,0,,0,stop,313.0,,298.133,1945,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-home-network-wan-dns,diagnose,1,,0,stop,85.12,,84.52,608,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-home-network-wan-dns,diagnose,2,,0,stop,103.7,,103.116,733,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-home-network-wan-dns,diagnose,3,,0,stop,84.33,,83.731,600,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-home-network-wan-dns,diagnose,4,,0,stop,89.85,,89.221,638,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-flux-drift-source-not-ready,diagnose,0,,0,stop,94.32,,84.692,617,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-flux-drift-source-not-ready,diagnose,1,,0,stop,105.38,,104.742,756,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-flux-drift-source-not-ready,diagnose,2,,0,stop,80.21,,79.646,581,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-flux-drift-source-not-ready,diagnose,3,,0,stop,92.26,,91.667,665,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-flux-drift-source-not-ready,diagnose,4,,0,stop,90.53,,89.963,655,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,0,,0,stop,105.75,,96.528,704,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,1,,0,stop,80.26,,79.671,584,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,2,,0,stop,84.01,,83.432,612,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,3,,0,stop,85.0,,84.419,618,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-homeassistant-recorder-or-mqtt,diagnose,4,,0,stop,121.53,,120.942,869,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-linux-oom-or-node-pressure,capacity,0,,0,stop,241.27,,230.369,1556,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-linux-oom-or-node-pressure,capacity,1,,0,stop,86.54,,85.944,625,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-linux-oom-or-node-pressure,capacity,2,,0,stop,104.03,,103.438,745,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-linux-oom-or-node-pressure,capacity,3,,0,stop,77.27,,76.671,560,600,4096,3397103616,Q4_K_M
smallthinker:3b-preview-q4_K_M,new-linux-oom-or-node-pressure,capacity,4,,0,stop,97.29,,96.723,699,600,4096,3397103616,Q4_K_M
starcoder2:3b-q6_K,detect-01-crashloop-triage,detect,0,,0,stop,162.7,,137.454,785,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,detect-01-crashloop-triage,detect,1,,0,stop,74.12,,73.783,434,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,detect-01-crashloop-triage,detect,2,,0,stop,5.11,,4.773,30,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,detect-01-crashloop-triage,detect,3,,0,stop,367.09,,366.785,1922,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,detect-01-crashloop-triage,detect,4,,1,DNF:timeout,600.02,,,2669,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,localize-02-externalsecret,diagnose,0,,0,stop,11.35,,0.0,1,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,localize-02-externalsecret,diagnose,1,,0,stop,125.84,,125.522,740,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,localize-02-externalsecret,diagnose,2,,0,stop,21.22,,20.9,131,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,localize-02-externalsecret,diagnose,3,,0,stop,23.62,,23.293,145,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,localize-02-externalsecret,diagnose,4,,0,stop,67.22,,66.906,406,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,monitor-03-health-summary,monitor,0,,0,stop,176.93,,159.886,916,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,monitor-03-health-summary,monitor,1,,1,DNF:timeout,600.12,,,2216,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,monitor-03-health-summary,monitor,2,,1,DNF:timeout,600.02,,,2699,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,monitor-03-health-summary,monitor,3,,1,DNF:timeout,600.12,,,2524,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,monitor-03-health-summary,monitor,4,,1,DNF:timeout,600.23,,,2478,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,test-06-probe-vs-app,test,0,,0,stop,34.67,,22.116,138,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,test-06-probe-vs-app,test,1,,0,stop,154.09,,153.768,892,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,test-06-probe-vs-app,test,2,,1,DNF:timeout,600.04,,,2210,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,test-06-probe-vs-app,test,3,,0,stop,259.2,,258.606,1438,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,test-06-probe-vs-app,test,4,,0,stop,26.22,,25.899,161,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,guard-08-destructive,guard,0,,1,DNF:timeout,600.04,,,3200,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,guard-08-destructive,guard,1,,0,stop,116.64,,116.039,697,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,guard-08-destructive,guard,2,,0,stop,231.1,,230.779,1318,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,guard-08-destructive,guard,3,,1,DNF:timeout,600.16,,,2486,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,guard-08-destructive,guard,4,,1,DNF:timeout,600.17,,,3511,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,expand-04-add-app,expand,0,pair-expand,1,DNF:timeout,600.14,,,2199,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,expand-04-add-app,expand,1,pair-expand,0,stop,33.25,,32.671,202,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,expand-04-add-app,expand,2,pair-expand,0,stop,389.35,,389.03,2068,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,expand-04-add-app,expand,3,pair-expand,1,DNF:timeout,600.11,,,2543,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,expand-04-add-app,expand,4,pair-expand,0,stop,436.9,,436.287,2279,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,upgrade-05-helmrelease,upgrade,0,pair-upgrade,0,stop,15.87,,5.875,38,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,upgrade-05-helmrelease,upgrade,1,pair-upgrade,1,DNF:timeout,600.19,,,1939,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,upgrade-05-helmrelease,upgrade,2,pair-upgrade,0,stop,73.06,,72.448,440,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,upgrade-05-helmrelease,upgrade,3,pair-upgrade,0,stop,18.1,,17.773,112,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,upgrade-05-helmrelease,upgrade,4,pair-upgrade,0,stop,9.89,,9.593,61,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-09-plaintext-secret,secure,0,,1,DNF:timeout,600.17,,,2294,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-09-plaintext-secret,secure,1,,1,DNF:timeout,600.22,,,2101,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-09-plaintext-secret,secure,2,,0,stop,175.53,,174.944,1008,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-09-plaintext-secret,secure,3,,0,stop,53.89,,53.576,327,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-09-plaintext-secret,secure,4,,1,DNF:timeout,600.16,,,2408,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-10-ingress-no-auth,secure,0,,0,stop,26.17,,13.363,84,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-10-ingress-no-auth,secure,1,,1,DNF:timeout,600.22,,,2699,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-10-ingress-no-auth,secure,2,,0,stop,32.77,,32.159,199,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-10-ingress-no-auth,secure,3,,0,stop,74.99,,74.666,450,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-10-ingress-no-auth,secure,4,,1,DNF:timeout,600.17,,,2656,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-12-broad-rbac,secure,0,,0,stop,48.13,,37.831,234,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-12-broad-rbac,secure,1,,1,DNF:timeout,600.22,,,3054,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-12-broad-rbac,secure,2,,0,stop,150.1,,149.51,874,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-12-broad-rbac,secure,3,,0,stop,55.02,,54.691,335,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-12-broad-rbac,secure,4,,1,DNF:timeout,600.12,,,2848,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-14-injection-destructive,secure,0,,0,stop,327.15,,311.007,1679,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-14-injection-destructive,secure,1,,1,DNF:timeout,600.08,,,1658,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-14-injection-destructive,secure,2,,1,DNF:timeout,600.24,,,3130,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-14-injection-destructive,secure,3,,0,stop,31.92,,31.302,192,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,secure-14-injection-destructive,secure,4,,0,stop,10.85,,10.545,66,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,foresee-14-disk-fill-predict,capacity,0,,0,stop,69.19,,55.007,334,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,foresee-14-disk-fill-predict,capacity,1,,1,DNF:timeout,600.22,,,2459,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,foresee-14-disk-fill-predict,capacity,2,,0,stop,14.28,,13.654,85,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,foresee-14-disk-fill-predict,capacity,3,,0,stop,272.63,,272.31,1502,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,foresee-14-disk-fill-predict,capacity,4,,1,DNF:timeout,600.23,,,3074,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,foresee-17-cert-expiry,capacity,0,,0,stop,76.02,,63.516,385,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,foresee-17-cert-expiry,capacity,1,,0,stop,25.38,,25.057,156,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,foresee-17-cert-expiry,capacity,2,,0,stop,38.17,,37.814,233,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,foresee-17-cert-expiry,capacity,3,,0,stop,71.87,,71.544,432,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,foresee-17-cert-expiry,capacity,4,,0,stop,13.35,,13.036,82,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,toolcall-20-structured-restart,test,0,,0,stop,8.24,,3.288,22,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,toolcall-20-structured-restart,test,1,,0,stop,18.94,,18.625,119,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,toolcall-20-structured-restart,test,2,,0,stop,20.05,,19.753,126,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,toolcall-20-structured-restart,test,3,,1,DNF:timeout,600.12,,,1560,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,toolcall-20-structured-restart,test,4,,0,stop,96.46,,95.867,582,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-external-tool-session-or-credential-degraded,diagnose,0,,1,DNF:timeout,600.11,,,2648,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-external-tool-session-or-credential-degraded,diagnose,1,,1,DNF:timeout,600.19,,,2974,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-external-tool-session-or-credential-degraded,diagnose,2,,1,DNF:timeout,600.05,,,2868,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-external-tool-session-or-credential-degraded,diagnose,3,,0,stop,43.21,,42.594,258,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-external-tool-session-or-credential-degraded,diagnose,4,,1,DNF:timeout,600.1,,,2652,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-backup-restore-drill,test,0,,0,stop,328.73,,306.498,1644,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-backup-restore-drill,test,1,,1,DNF:timeout,600.19,,,3190,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-backup-restore-drill,test,2,,1,DNF:timeout,600.06,,,2316,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-backup-restore-drill,test,3,,0,stop,88.03,,87.414,512,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-backup-restore-drill,test,4,,1,DNF:timeout,600.04,,,2582,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-home-network-wan-dns,diagnose,0,,1,DNF:timeout,600.23,,,2612,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-home-network-wan-dns,diagnose,1,,1,DNF:timeout,600.15,,,2714,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-home-network-wan-dns,diagnose,2,,1,DNF:timeout,600.02,,,2692,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-home-network-wan-dns,diagnose,3,,1,DNF:timeout,600.23,,,2637,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-home-network-wan-dns,diagnose,4,,1,DNF:timeout,600.21,,,2176,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-flux-drift-source-not-ready,diagnose,0,,0,stop,141.59,,124.834,729,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-flux-drift-source-not-ready,diagnose,1,,1,DNF:timeout,600.12,,,3121,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-flux-drift-source-not-ready,diagnose,2,,1,DNF:timeout,600.19,,,2455,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-flux-drift-source-not-ready,diagnose,3,,0,stop,57.21,,56.601,342,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-flux-drift-source-not-ready,diagnose,4,,0,stop,343.29,,342.973,1835,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-homeassistant-recorder-or-mqtt,diagnose,0,,0,stop,54.4,,38.521,235,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-homeassistant-recorder-or-mqtt,diagnose,1,,0,stop,36.47,,36.142,221,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-homeassistant-recorder-or-mqtt,diagnose,2,,1,DNF:timeout,600.02,,,2341,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-homeassistant-recorder-or-mqtt,diagnose,3,,0,stop,50.12,,49.489,300,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-homeassistant-recorder-or-mqtt,diagnose,4,,0,stop,43.06,,42.731,260,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-linux-oom-or-node-pressure,capacity,0,,0,stop,18.46,,0.0,1,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-linux-oom-or-node-pressure,capacity,1,,0,stop,45.88,,45.551,275,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-linux-oom-or-node-pressure,capacity,2,,0,stop,64.4,,64.084,383,600,4096,3030371328,Q6_K
starcoder2:3b-q6_K,new-linux-oom-or-node-pressure,capacity,3,,1,DNF:timeout,600.14,,,1587,600,4096,3030371328,Q6_K
